"repo","starred_at","url","description"
"containerd/imgcrypt","2021-09-28T07:07:56Z","https://github.com/containerd/imgcrypt","OCI Image Encryption Package"
"curl/h2c","2021-09-25T02:03:08Z","https://github.com/curl/h2c","headers 2 curl. Provided a set of HTTP request headers, output the curl command line for generating that set. Try the converter online at"
"waydroid/waydroid","2021-09-23T18:04:41Z","https://github.com/waydroid/waydroid","Waydroid uses a container-based approach to boot a full Android system on a regular GNU/Linux system like Ubuntu."
"nolar/kopf","2021-09-23T12:01:36Z","https://github.com/nolar/kopf","A Python framework to write Kubernetes operators in just a few lines of code"
"adrienverge/openfortivpn","2021-09-21T10:07:01Z","https://github.com/adrienverge/openfortivpn","Client for PPP+TLS VPN tunnel services"
"EnterpriseQualityCoding/FizzBuzzEnterpriseEdition","2021-09-21T00:17:08Z","https://github.com/EnterpriseQualityCoding/FizzBuzzEnterpriseEdition","FizzBuzz Enterprise Edition is a no-nonsense implementation of FizzBuzz made by serious businessmen for serious business purposes."
"nginx/kubernetes-ingress","2021-09-20T12:25:59Z","https://github.com/nginx/kubernetes-ingress","NGINX and  NGINX Plus Ingress Controllers for Kubernetes"
"SCons/scons","2021-09-20T07:19:45Z","https://github.com/SCons/scons","SCons - a software construction tool"
"jesseduffield/horcrux","2021-09-19T01:10:08Z","https://github.com/jesseduffield/horcrux","Split your file into encrypted fragments so that you don't need to remember a passcode"
"bregman-arie/devops-exercises","2021-09-18T07:00:00Z","https://github.com/bregman-arie/devops-exercises","Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions"
"godlygeek/tabular","2021-09-16T17:16:25Z","https://github.com/godlygeek/tabular","Vim script for text filtering and alignment"
"marchof/java-almanac","2021-09-15T02:57:45Z","https://github.com/marchof/java-almanac","The history and future of Java."
"encode/httpx","2021-09-15T01:40:33Z","https://github.com/encode/httpx","A next generation HTTP client for Python. 🦋"
"onivim/oni2","2021-09-13T14:45:07Z","https://github.com/onivim/oni2","Native, lightweight modal code editor"
"Maronato/vue-toastification","2021-09-13T14:44:01Z","https://github.com/Maronato/vue-toastification","Vue notifications made easy!"
"jsonresume/resume-schema","2021-09-11T08:44:46Z","https://github.com/jsonresume/resume-schema","MOVED to jsonresume/jsonresume.org (packages/schema) — npm @jsonresume/schema unchanged"
"BishopFox/iam-vulnerable","2021-09-11T08:12:52Z","https://github.com/BishopFox/iam-vulnerable","Use Terraform to create your own vulnerable by design AWS IAM privilege escalation playground."
"beekeeper-studio/beekeeper-studio","2021-09-08T17:21:04Z","https://github.com/beekeeper-studio/beekeeper-studio","Modern and easy to use SQL client for MySQL, Postgres, SQLite, SQL Server, and more. Linux, MacOS, and Windows."
"ytdl-org/youtube-dl","2021-09-08T17:17:17Z","https://github.com/ytdl-org/youtube-dl","Command-line program to download videos from YouTube.com and other video sites"
"churichard/notabase","2021-09-08T17:15:32Z","https://github.com/churichard/notabase","A second brain for your knowledge, thoughts, and ideas."
"kubescape/kubescape","2021-09-05T23:44:39Z","https://github.com/kubescape/kubescape","Kubescape is an open-source Kubernetes security platform for your IDE, CI/CD pipelines, and clusters. It includes risk analysis, security, compliance, and misconfiguration scanning, saving Kubernetes users and administrators precious time, effort, and resources."
"kubernetes-sigs/secrets-store-csi-driver","2021-09-04T05:16:52Z","https://github.com/kubernetes-sigs/secrets-store-csi-driver","Secrets Store CSI driver for Kubernetes secrets - Integrates secrets stores with Kubernetes via a CSI volume.  "
"visit1985/mdp","2021-09-03T16:07:43Z","https://github.com/visit1985/mdp","A command-line based markdown presentation tool."
"nginxinc/nginx-openid-connect","2021-09-01T17:46:14Z","https://github.com/nginxinc/nginx-openid-connect","Reference implementation of OpenID Connect integration for NGINX Plus"
"towolf/vim-helm","2021-08-31T17:52:48Z","https://github.com/towolf/vim-helm","vim syntax for helm templates (yaml + gotmpl + sprig + custom)"
"jenkinsci/office-365-connector-plugin","2021-08-31T03:23:15Z","https://github.com/jenkinsci/office-365-connector-plugin","Office 365 Connector plugin sends jobs status notifications to Microsoft Teams or Outlook"
"chubin/cheat.sh","2021-08-29T14:13:52Z","https://github.com/chubin/cheat.sh","the only cheat sheet you need"
"tldr-pages/tldr","2021-08-29T14:10:45Z","https://github.com/tldr-pages/tldr","Collaborative cheatsheets for console commands 📚."
"AlDanial/cloc","2021-08-29T07:35:56Z","https://github.com/AlDanial/cloc","cloc counts blank lines, comment lines, and physical lines of source code in many programming languages."
"pi-hole/pi-hole","2021-08-29T00:24:38Z","https://github.com/pi-hole/pi-hole","A black hole for Internet advertisements"
"dry-python/returns","2021-08-27T20:58:37Z","https://github.com/dry-python/returns","Make your functions return something meaningful, typed, and safe!"
"kvaps/kubectl-node-shell","2021-08-26T17:10:19Z","https://github.com/kvaps/kubectl-node-shell","Exec into node via kubectl"
"johnkerl/miller","2021-08-25T21:49:55Z","https://github.com/johnkerl/miller","Miller is like awk, sed, cut, join, and sort for name-indexed data such as CSV, TSV, and tabular JSON"
"leibnitz27/cfr","2021-08-24T09:34:04Z","https://github.com/leibnitz27/cfr","This is the public repository for the CFR Java decompiler"
"winfsp/winfsp","2021-08-23T01:50:54Z","https://github.com/winfsp/winfsp","Windows File System Proxy - FUSE for Windows"
"ahmetb/kubectx","2021-08-20T03:58:46Z","https://github.com/ahmetb/kubectx","Faster way to switch between clusters and namespaces in kubectl"
"NvChad/NvChad","2021-08-19T18:50:17Z","https://github.com/NvChad/NvChad","Blazing fast Neovim framework providing solid defaults and a beautiful UI, enhancing your neovim experience."
"rapi-doc/RapiDoc","2021-08-15T13:16:37Z","https://github.com/rapi-doc/RapiDoc","RapiDoc -WebComponent for OpenAPI Spec"
"speced/respec","2021-08-15T13:14:00Z","https://github.com/speced/respec","A tool for creating technical documents and web standards"
"zalando/logbook","2021-08-14T07:41:12Z","https://github.com/zalando/logbook","An extensible Java library for HTTP request and response logging"
"sigstore/cosign","2021-08-08T19:08:59Z","https://github.com/sigstore/cosign","Code signing and transparency for containers and binaries"
"sony/sonyflake","2021-08-08T00:54:43Z","https://github.com/sony/sonyflake","A distributed unique ID generator inspired by Twitter's Snowflake"
"segmentio/ksuid","2021-08-07T18:47:34Z","https://github.com/segmentio/ksuid","K-Sortable Globally Unique IDs"
"swisskyrepo/PayloadsAllTheThings","2021-08-05T20:25:19Z","https://github.com/swisskyrepo/PayloadsAllTheThings","A list of useful payloads and bypass for Web Application Security and Pentest/CTF"
"Xe/site","2021-08-04T16:09:30Z","https://github.com/Xe/site","The new frontend/backend code for https://xeiaso.net"
"vlang/v","2021-08-04T15:45:25Z","https://github.com/vlang/v","Simple, fast, safe, compiled language for developing maintainable software. Compiles itself in <1s with zero library dependencies. Supports automatic C => V translation. https://vlang.io"
"perwendel/spark","2021-08-01T03:32:14Z","https://github.com/perwendel/spark","A simple expressive web framework for java. Spark has a kotlin DSL https://github.com/perwendel/spark-kotlin"
"keva-dev/keva","2021-08-01T03:29:47Z","https://github.com/keva-dev/keva","Low-latency in-memory key-value store, Redis drop-in alternative"
"tnozicka/openshift-acme","2021-07-30T07:11:24Z","https://github.com/tnozicka/openshift-acme","ACME Controller for OpenShift and Kubernetes Cluster. (Supports e.g. Let's Encrypt)"
"iBug/This-Repo-Has-629-Stars","2021-07-23T00:47:18Z","https://github.com/iBug/This-Repo-Has-629-Stars","Yes, it's true :revolving_hearts: This repository has 629 stars."
"type-challenges/type-challenges","2021-07-22T00:23:59Z","https://github.com/type-challenges/type-challenges","Collection of TypeScript type challenges with online judge"
"kubernetes-sigs/nfs-subdir-external-provisioner","2021-07-21T05:23:16Z","https://github.com/kubernetes-sigs/nfs-subdir-external-provisioner","Dynamic sub-dir volume provisioner on a remote NFS server."
"mitmproxy/mitmproxy","2021-07-19T15:33:37Z","https://github.com/mitmproxy/mitmproxy","An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers."
"nvim-treesitter/nvim-treesitter","2021-07-19T15:29:42Z","https://github.com/nvim-treesitter/nvim-treesitter","Nvim Treesitter configurations and abstraction layer"
"rcoh/angle-grinder","2021-07-19T15:13:02Z","https://github.com/rcoh/angle-grinder","Slice and dice logs on the command line"
"iamcco/markdown-preview.nvim","2021-07-19T04:53:36Z","https://github.com/iamcco/markdown-preview.nvim","markdown preview plugin for (neo)vim"
"developit/htm","2021-07-18T00:02:36Z","https://github.com/developit/htm","Hyperscript Tagged Markup: JSX alternative using standard tagged templates, with compiler support."
"sleevi/psl-problems","2021-07-17T18:19:15Z","https://github.com/sleevi/psl-problems",
"TwiN/gatus","2021-07-17T09:40:56Z","https://github.com/TwiN/gatus","Automated developer-oriented status page with alerting and incident support"
"gitobsidiantutorial/obsidian-tabs","2021-07-17T09:25:38Z","https://github.com/gitobsidiantutorial/obsidian-tabs","Plugin for tabbed obsidian browsing"
"posquit0/awesome-engineering-ladders","2021-07-15T14:40:44Z","https://github.com/posquit0/awesome-engineering-ladders",":sunglasses: A curated list of awesome resources for Engineering Ladder"
"roboll/helmfile","2021-07-15T04:42:22Z","https://github.com/roboll/helmfile","Deploy Kubernetes Helm Charts"
"standardnotes/app","2021-07-13T00:09:11Z","https://github.com/standardnotes/app","Think fearlessly with end-to-end encrypted notes and files. For issues, visit https://standardnotes.com/forum or https://standardnotes.com/help."
"knyar/nginx-lua-prometheus","2021-07-11T08:27:28Z","https://github.com/knyar/nginx-lua-prometheus","Prometheus metric library for Nginx written in Lua"
"zulip/zulip","2021-07-11T08:17:29Z","https://github.com/zulip/zulip","Zulip server and web application. Open-source team chat that helps teams stay productive and focused."
"uPagge/uBlogger","2021-07-11T06:34:53Z","https://github.com/uPagge/uBlogger","A template designed with your readers in mind :heart:"
"aarons-talks/2017-12-04-KubeCon-North-America-2017","2021-07-11T06:18:12Z","https://github.com/aarons-talks/2017-12-04-KubeCon-North-America-2017","Best practices for building an app to run on Kubernetes"
"nicwest/vim-http","2021-07-08T04:23:36Z","https://github.com/nicwest/vim-http","simple vim plugin to make http requests from buffers"
"dutchcoders/transfer.sh","2021-07-06T06:29:18Z","https://github.com/dutchcoders/transfer.sh","Easy and fast file sharing from the command-line."
"keremceliker/Disaster-Recovery-Openshift-Kubernetes-Engine-From-Expired-Control-Plane-Certificates","2021-07-05T00:46:03Z","https://github.com/keremceliker/Disaster-Recovery-Openshift-Kubernetes-Engine-From-Expired-Control-Plane-Certificates","This Project Written by Kerem CELIKER"
"arp242/goatcounter","2021-07-04T14:25:48Z","https://github.com/arp242/goatcounter","Easy web analytics. No tracking of personal data."
"mgree/ffs","2021-07-03T12:34:16Z","https://github.com/mgree/ffs","the file filesystem: mount semi-structured data (like JSON) as a Unix filesystem"
"leafac/kill-the-newsletter","2021-07-03T06:48:17Z","https://github.com/leafac/kill-the-newsletter","Convert email newsletters into Atom feeds"
"feedbin/feedbin","2021-07-03T06:39:34Z","https://github.com/feedbin/feedbin","A nice place to read on the web."
"longhorn/longhorn","2021-06-30T14:37:30Z","https://github.com/longhorn/longhorn","Cloud-Native distributed storage built on and for Kubernetes"
"requarks/wiki","2021-06-30T00:17:59Z","https://github.com/requarks/wiki","Wiki.js | A modern and powerful wiki app built on Node.js"
"fteem/git-semantic-commits","2021-06-29T07:09:18Z","https://github.com/fteem/git-semantic-commits","Tiny semantic commit messages for Git."
"pasky/speedread","2021-06-26T06:29:29Z","https://github.com/pasky/speedread","A simple terminal-based open source Spritz-alike (per-word RSVP aligned on optimal reading points)"
"Phantas0s/gocket","2021-06-26T06:28:56Z","https://github.com/Phantas0s/gocket","💼 CLI / TUI for Pocket "
"kellyjonbrazil/jc","2021-06-25T01:09:09Z","https://github.com/kellyjonbrazil/jc","CLI tool and python library that converts the output of popular command-line tools, file-types, and common strings to JSON, YAML, or Dictionaries. This allows piping of output to tools like jq and simplifying automation scripts."
"jobrunr/jobrunr","2021-06-24T05:49:45Z","https://github.com/jobrunr/jobrunr","An extremely easy way to perform background processing in Java. Backed by persistent storage. Open and free for commercial use."
"arp242/arp242.net","2021-06-21T22:57:50Z","https://github.com/arp242/arp242.net","This is my site. There are many like it, but this one is mine."
"graalvm/graalvm-ten-things","2021-06-21T22:37:42Z","https://github.com/graalvm/graalvm-ten-things","Top 10 Things To Do With GraalVM"
"hakavlad/prelockd","2021-06-20T06:36:44Z","https://github.com/hakavlad/prelockd","Lock executables and shared libraries  in memory to improve system responsiveness under low-memory conditions"
"vjeantet/hugo-theme-casper","2021-06-19T15:57:11Z","https://github.com/vjeantet/hugo-theme-casper","Casper theme ported to Hugo"
"lonekorean/wordpress-export-to-markdown","2021-06-19T06:36:55Z","https://github.com/lonekorean/wordpress-export-to-markdown","Converts a WordPress export XML file into Markdown files."
"muonsoft/openapi-mock","2021-06-18T06:43:23Z","https://github.com/muonsoft/openapi-mock","OpenAPI mock server with random data generation"
"matcornic/hugo-theme-learn","2021-06-17T01:26:20Z","https://github.com/matcornic/hugo-theme-learn","Porting Grav Learn theme to Hugo"
"gohugoio/hugo","2021-06-16T23:56:05Z","https://github.com/gohugoio/hugo","The world’s fastest framework for building websites."
"apache/casbin-jcasbin","2021-06-16T14:56:21Z","https://github.com/apache/casbin-jcasbin","An authorization library that supports access control models like ACL, RBAC, ABAC in Java"
"hmarr/vitals","2021-06-16T02:58:17Z","https://github.com/hmarr/vitals","📊 A tiny macOS process monitor"
"kbastani/order-delivery-microservice-example","2021-06-15T13:10:06Z","https://github.com/kbastani/order-delivery-microservice-example","This repository contains a functional example of an order delivery service similar to UberEats, DoorDash, and Instacart."
"Hopding/pdf-lib","2021-06-14T15:16:40Z","https://github.com/Hopding/pdf-lib","Create and modify PDF documents in any JavaScript environment"
"FiloSottile/mkcert","2021-06-13T20:53:17Z","https://github.com/FiloSottile/mkcert","A simple zero-config tool to make locally trusted development certificates with any names you'd like."
"vimwiki/vimwiki","2021-06-12T09:06:52Z","https://github.com/vimwiki/vimwiki","Personal Wiki for Vim"
"nvim-telescope/telescope.nvim","2021-06-10T17:27:57Z","https://github.com/nvim-telescope/telescope.nvim","Find, Filter, Preview, Pick. All lua, all the time."
"hkamel/sonar-auth-aad","2021-06-09T09:54:53Z","https://github.com/hkamel/sonar-auth-aad","Azure Active Directory Authentication for SonarQube"
"nats-io/nats-server","2021-06-08T20:31:40Z","https://github.com/nats-io/nats-server","High-Performance server for NATS.io, the cloud and edge native messaging system."
"major/icanhaz","2021-06-07T05:33:55Z","https://github.com/major/icanhaz","The code behind icanhaz 2.0"
"rhelmstedter/Zettelkasten","2021-06-06T11:48:06Z","https://github.com/rhelmstedter/Zettelkasten","My personal zettelkasten. "
"GoogleContainerTools/jib","2021-06-05T14:03:27Z","https://github.com/GoogleContainerTools/jib","🏗 Build container images for your Java applications."
"tmate-io/tmate","2021-05-31T02:05:11Z","https://github.com/tmate-io/tmate","Instant Terminal Sharing"
"nikivdev/go","2021-05-30T06:21:22Z","https://github.com/nikivdev/go","Go tools, libraries"
"facundoolano/rpg-cli","2021-05-27T00:23:13Z","https://github.com/facundoolano/rpg-cli","Your filesystem as a dungeon!"
"KevinBockelandt/notoire","2021-05-22T12:42:32Z","https://github.com/KevinBockelandt/notoire","A vim plugin to take notes using the Zettelkasten method"
"puremourning/vimspector","2021-05-22T10:10:53Z","https://github.com/puremourning/vimspector","vimspector - A multi-language debugging system for Vim"
"marp-team/marp-core","2021-05-22T08:46:58Z","https://github.com/marp-team/marp-core","The core of Marp converter"
"marp-team/marp","2021-05-22T07:19:01Z","https://github.com/marp-team/marp","The entrance repository of Markdown presentation ecosystem"
"PagerDuty/security-training","2021-05-20T02:21:30Z","https://github.com/PagerDuty/security-training","Public version of PagerDuty's employee security training courses. "
"getpelican/pelican","2021-05-20T00:10:23Z","https://github.com/getpelican/pelican","Static site generator that supports Markdown and reST syntax. Powered by Python."
"akaihola/darker","2021-05-19T08:00:11Z","https://github.com/akaihola/darker","Apply black reformatting to Python files only in regions changed since a given commit. For a practical usage example, see the blog post at https://dev.to/akaihola/improving-python-code-incrementally-3f7a"
"adamreisnz/replace-in-file","2021-05-16T10:20:59Z","https://github.com/adamreisnz/replace-in-file","A simple utility to quickly replace contents in one or more files"
"jwiegley/git-from-the-bottom-up","2021-05-15T07:07:16Z","https://github.com/jwiegley/git-from-the-bottom-up","An introduction to the architecture and design of the Git content manager"
"anomalizer/ngx_aws_auth","2021-05-15T01:58:02Z","https://github.com/anomalizer/ngx_aws_auth","nginx module to proxy to authenticated AWS services"
"britzl/aws-sdk-lua","2021-05-15T01:48:17Z","https://github.com/britzl/aws-sdk-lua","Auto generated AWS SDK for Lua"
"dabeaz/cluegen","2021-05-11T23:45:42Z","https://github.com/dabeaz/cluegen","Get a clue, get some code"
"localtunnel/server","2021-05-09T05:43:36Z","https://github.com/localtunnel/server","server for localtunnel.me"
"marionebl/svg-term-cli","2021-05-09T05:34:15Z","https://github.com/marionebl/svg-term-cli","Share terminal sessions via SVG and CSS"
"vadimdemedes/ink","2021-05-09T05:32:21Z","https://github.com/vadimdemedes/ink","🌈 React for interactive command-line apps"
"google/zx","2021-05-09T00:07:46Z","https://github.com/google/zx","A tool for writing better scripts"
"OWASP/DevGuide","2021-05-05T12:21:42Z","https://github.com/OWASP/DevGuide","The OWASP Developer Guide"
"jbranchaud/til","2021-05-03T05:53:09Z","https://github.com/jbranchaud/til",":memo: Today I Learned"
"simonw/til","2021-05-03T05:53:02Z","https://github.com/simonw/til","Today I Learned"
"banga/git-split-diffs","2021-05-02T08:17:42Z","https://github.com/banga/git-split-diffs","Syntax highlighted side-by-side diffs in your terminal"
"florinpop17/app-ideas","2021-05-02T06:18:01Z","https://github.com/florinpop17/app-ideas","A Collection of application ideas which can be used to improve your coding skills."
"RichardLitt/knowledge","2021-05-01T14:57:45Z","https://github.com/RichardLitt/knowledge","💡 document everything"
"aws-samples/aws-secret-sidecar-injector","2021-04-30T07:07:00Z","https://github.com/aws-samples/aws-secret-sidecar-injector","Kubernetes mutating webhook to fetch secrets from AWS Secrets Manager"
"atomix/atomix","2021-04-24T16:16:34Z","https://github.com/atomix/atomix","A Kubernetes toolkit for building distributed applications using cloud native principles"
"cblp/yaml-sucks","2021-04-22T14:21:00Z","https://github.com/cblp/yaml-sucks","YAML sucks."
"qtile/qtile","2021-04-22T00:52:42Z","https://github.com/qtile/qtile",":cookie: A full-featured, hackable tiling window manager written and configured in Python (X11 + Wayland)"
"openjdk/valhalla-docs","2021-04-21T14:49:09Z","https://github.com/openjdk/valhalla-docs","https://openjdk.org/projects/valhalla"
"bsorrentino/maven-annotation-plugin","2021-04-18T03:01:28Z","https://github.com/bsorrentino/maven-annotation-plugin","A maven plugin to process annotation from jdk8 and above at compile time"
"nektos/act","2021-04-16T06:25:24Z","https://github.com/nektos/act","Run your GitHub Actions locally 🚀"
"Redocly/redoc","2021-04-16T03:01:07Z","https://github.com/Redocly/redoc","📘  OpenAPI/Swagger-generated API Reference Documentation"
"posquit0/awesome-engineering-team-principles","2021-04-14T09:28:47Z","https://github.com/posquit0/awesome-engineering-team-principles",":sunglasses: A curated list of awesome resources for engineering team principles"
"babashka/babashka","2021-04-11T16:43:43Z","https://github.com/babashka/babashka","Native, fast starting Clojure interpreter for scripting"
"Syknapse/My-Learning-Tracker","2021-04-10T23:50:22Z","https://github.com/Syknapse/My-Learning-Tracker","Keeping track of my web development skills and learning in one place along with resources, highlights, interests, and everything to do with my learning."
"nicolargo/glances","2021-04-09T12:38:19Z","https://github.com/nicolargo/glances","Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems."
"aria2/aria2","2021-04-08T03:22:00Z","https://github.com/aria2/aria2","aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink."
"chubin/pyphoon","2021-04-07T22:32:55Z","https://github.com/chubin/pyphoon",":waning_gibbous_moon:  ASCII Art Phase of the Moon (Python version)"
"slorber/combine-promises","2021-04-07T13:19:08Z","https://github.com/slorber/combine-promises","Like Promise.all(array) but with an object instead of an array."
"bpassos-zz/git-commands","2021-04-07T06:26:31Z","https://github.com/bpassos-zz/git-commands","List of useful git commands"
"f4b6a3/ulid-creator","2021-04-06T03:02:13Z","https://github.com/f4b6a3/ulid-creator","A Java library for generating Universally Unique Lexicographically Sortable Identifiers (ULID)"
"anordal/shellharden","2021-04-04T05:32:46Z","https://github.com/anordal/shellharden","The corrective bash syntax highlighter"
"open-policy-agent/conftest","2021-04-04T00:09:14Z","https://github.com/open-policy-agent/conftest","Write tests against structured configuration data using the Open Policy Agent Rego query language"
"GoogleContainerTools/skaffold","2021-04-04T00:06:05Z","https://github.com/GoogleContainerTools/skaffold","Easy and Repeatable Kubernetes Development"
"smallrye/smallrye-mutiny","2021-04-04T00:05:35Z","https://github.com/smallrye/smallrye-mutiny","An Intuitive Event-Driven Reactive Programming Library for Java"
"climech/grit","2021-04-03T00:07:03Z","https://github.com/climech/grit","Multitree-based personal task manager"
"philanc/slua","2021-04-02T11:53:24Z","https://github.com/philanc/slua","A static build of Lua for Linux, with compression and crypto built-in"
"dependency-check/DependencyCheck","2021-04-01T15:34:42Z","https://github.com/dependency-check/DependencyCheck","OWASP dependency-check is a software composition analysis utility that detects publicly disclosed vulnerabilities in application dependencies."
"sainnhe/edge","2021-04-01T14:42:59Z","https://github.com/sainnhe/edge","Clean & Elegant Color Scheme inspired by Atom One and Material"
"sainnhe/sonokai","2021-04-01T14:41:01Z","https://github.com/sainnhe/sonokai","High Contrast & Vivid Color Scheme based on Monokai Pro"
"dvorka-oss/mindforger","2021-04-01T10:13:46Z","https://github.com/dvorka-oss/mindforger","Thinking notebook and Markdown editor."
"birchb1024/frangipanni","2021-03-29T23:54:26Z","https://github.com/birchb1024/frangipanni","Program to convert lines of text into a tree structure."
"tpope/vim-fugitive","2021-03-28T14:29:10Z","https://github.com/tpope/vim-fugitive","fugitive.vim: A Git wrapper so awesome, it should be illegal"
"ohmjs/ohm","2021-03-28T05:19:59Z","https://github.com/ohmjs/ohm","A library and language for building parsers, interpreters, compilers, etc."
"sfermigier/awesome-dependency-injection-in-python","2021-03-24T06:43:41Z","https://github.com/sfermigier/awesome-dependency-injection-in-python","A curated list of awesome things related to dependency inversion / dependency injection in Python. (Contributions welcomed)."
"mathiasbynens/dotfiles","2021-03-20T14:16:37Z","https://github.com/mathiasbynens/dotfiles",":wrench: .files, including ~/.macos — sensible hacker defaults for macOS"
"Overv/outrun","2021-03-19T00:36:59Z","https://github.com/Overv/outrun","Execute a local command using the processing power of another Linux machine."
"shlinkio/shlink","2021-03-17T10:58:52Z","https://github.com/shlinkio/shlink","The definitive self-hosted URL shortener"
"truevault-safe/hipaa-compliance-developers-guide","2021-03-15T05:47:17Z","https://github.com/truevault-safe/hipaa-compliance-developers-guide","A developers guide to HIPAA compliance and application development."
"practical-tutorials/project-based-learning","2021-03-14T05:15:12Z","https://github.com/practical-tutorials/project-based-learning","Curated list of project-based tutorials"
"ryota-ka/twterm","2021-03-12T01:10:18Z","https://github.com/ryota-ka/twterm","A full-featured TUI Twitter client"
"mercari/production-readiness-checklist","2021-03-10T21:32:58Z","https://github.com/mercari/production-readiness-checklist","Production readiness checklist used for Mercari and Merpay microservices"
"dandavison/delta","2021-03-10T16:12:20Z","https://github.com/dandavison/delta","A syntax-highlighting pager for git, diff, grep, rg --json, and blame output"
"masukomi/vim-markdown-folding","2021-03-10T12:46:24Z","https://github.com/masukomi/vim-markdown-folding","Fold markdown documents by section."
"BurntSushi/ripgrep","2021-03-10T00:37:15Z","https://github.com/BurntSushi/ripgrep","ripgrep recursively searches directories for a regex pattern while respecting your gitignore"
"baomidou/dynamic-datasource","2021-03-04T10:25:16Z","https://github.com/baomidou/dynamic-datasource","dynamic datasource for springboot 多数据源 动态数据源 主从分离 读写分离 分布式事务 "
"topydo/topydo","2021-03-03T23:13:54Z","https://github.com/topydo/topydo","A powerful todo list application for the console, using the todo.txt format."
"kuchin/awesome-cto","2021-03-03T19:01:35Z","https://github.com/kuchin/awesome-cto","A curated and opinionated list of resources for Chief Technology Officers, with the emphasis on startups"
"nicoespeon/gitgraph.js","2021-03-03T15:49:20Z","https://github.com/nicoespeon/gitgraph.js","[ARCHIVED] A JavaScript library to draw pretty git graphs in the browser"
"BurntSushi/xsv","2021-03-03T12:56:28Z","https://github.com/BurntSushi/xsv","A fast CSV command line toolkit written in Rust."
"pivotal/LicenseFinder","2021-03-03T10:42:11Z","https://github.com/pivotal/LicenseFinder","Find licenses for your project's dependencies."
"foambubble/foam","2021-03-03T06:49:46Z","https://github.com/foambubble/foam","A personal knowledge management and sharing system for VSCode"
"kognise/water.css","2021-02-28T00:21:53Z","https://github.com/kognise/water.css","A drop-in collection of CSS styles to make simple websites just a little nicer"
"andybrewer/mvp","2021-02-27T14:00:58Z","https://github.com/andybrewer/mvp","MVP.css — Minimalist classless CSS stylesheet for HTML elements"
"stefankoegl/python-json-patch","2021-02-27T11:03:11Z","https://github.com/stefankoegl/python-json-patch","Applying JSON Patches in Python"
"theleagueof/goudy-bookletter-1911","2021-02-26T10:12:48Z","https://github.com/theleagueof/goudy-bookletter-1911","A public domain font based on Frederic Goudy’s Kennerley Oldstyle."
"freeCodeCamp/awesome-quincy-larson-emails","2021-02-25T14:14:18Z","https://github.com/freeCodeCamp/awesome-quincy-larson-emails","This repository is an archive of emails that are sent by the awesome Quincy Larson every week."
"spf13/cobra","2021-02-25T14:13:00Z","https://github.com/spf13/cobra","A Commander for modern Go CLI interactions"
"liamg/traitor","2021-02-23T00:22:03Z","https://github.com/liamg/traitor",":arrow_up: :skull_and_crossbones: :fire: Automatic Linux privesc via exploitation of low-hanging fruit e.g. gtfobins, pwnkit, dirty pipe, +w docker.sock"
"reactive-python/reactpy","2021-02-20T07:01:10Z","https://github.com/reactive-python/reactpy","It's React, but in Python"
"sstephenson/bats","2021-02-20T06:44:36Z","https://github.com/sstephenson/bats","Bash Automated Testing System"
"aws/eks-charts","2021-02-20T06:06:24Z","https://github.com/aws/eks-charts","Amazon EKS Helm chart repository"
"dubzzz/fast-check","2021-02-20T05:52:22Z","https://github.com/dubzzz/fast-check","Property based testing framework for JavaScript (like QuickCheck) written in TypeScript"
"perkeep/perkeep","2021-02-16T20:09:41Z","https://github.com/perkeep/perkeep","Perkeep (née Camlistore) is your personal storage system for life: a way of storing, syncing, sharing, modelling and backing up content."
"raydac/java-comment-preprocessor","2021-02-14T14:49:50Z","https://github.com/raydac/java-comment-preprocessor","preprocessor for computer languages with C-like comment format (C/C++/Java/Go)"
"EbookFoundation/free-programming-books","2021-02-14T06:59:10Z","https://github.com/EbookFoundation/free-programming-books",":books: Freely available programming books"
"refined-github/refined-github","2021-02-13T14:43:43Z","https://github.com/refined-github/refined-github",":octocat: Browser extension that simplifies the GitHub interface and adds useful features"
"awesomeWM/awesome","2021-02-13T08:19:52Z","https://github.com/awesomeWM/awesome","awesome window manager"
"uroesch/asciidoctor-readthedocs-theme","2021-02-13T06:06:51Z","https://github.com/uroesch/asciidoctor-readthedocs-theme","A variant of the readthedocs theme included in the asciidoctor stylesheet factory"
"karatelabs/karate","2021-02-10T05:48:41Z","https://github.com/karatelabs/karate","Test Automation Made Simple"
"nat/ghtop","2021-02-06T06:33:30Z","https://github.com/nat/ghtop","See what's happening on GitHub in real time (also helpful if you need to use up your API quota as quickly as possible)"
"dvorka-oss/hstr","2021-02-05T19:46:07Z","https://github.com/dvorka-oss/hstr","Bash and Zsh shell history TUI suggest box - easily view, navigate, search and manage your command history."
"asmvik/yabai","2021-02-05T04:28:52Z","https://github.com/asmvik/yabai","A tiling window manager for macOS based on binary space partitioning"
